"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNF*E";"GRES NEGRO CH FINA PRNF*E 1260º 12,5kg";7.5600;50.0000;6.2200;"KG";12.5000;16.0000;20
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNF*E";"GRES NEGRO CH FINA PRNF*E 1260º 12,5kg";7.5600;80.0000;5.8700;"KG";12.5000;16.0000;20
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNM*E";"GRES NEGRO CH MEDIA PRNM*E 1260º 12,5kg";7.5600;0.0;7.5600;"KG";12.5000;16.0000;21
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNM*E";"GRES NEGRO CH MEDIA PRNM*E 1260º 12,5kg";7.5600;10.0000;6.6700;"KG";12.5000;16.0000;21
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNM*E";"GRES NEGRO CH MEDIA PRNM*E 1260º 12,5kg";7.5600;50.0000;6.2200;"KG";12.5000;16.0000;21
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNM*E";"GRES NEGRO CH MEDIA PRNM*E 1260º 12,5kg";7.5600;80.0000;5.8700;"KG";12.5000;16.0000;21
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"S-1";"GRES POLVO  S-1 25kg";14.6700;0.0;14.6700;"KG";25.0000;16.0000;32
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"S-1";"GRES POLVO  S-1 25kg";14.6700;3.0000;12.5600;"KG";25.0000;16.0000;32
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"S-1";"GRES POLVO  S-1 25kg";14.6700;10.0000;11.8700;"KG";25.0000;16.0000;32
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"S-1";"GRES POLVO  S-1 25kg";14.6700;33.0000;11.1400;"KG";25.0000;16.0000;32
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBF*E";"GRES SIO CHAM. FINA PRBF*E 12,5kg";8.3000;0.0;8.3000;"KG";12.5000;16.0000;22
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBF*E";"GRES SIO CHAM. FINA PRBF*E 12,5kg";8.3000;9.0000;6.2300;"KG";12.5000;16.0000;22
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBF*E";"GRES SIO CHAM. FINA PRBF*E 12,5kg";8.3000;40.0000;5.8100;"KG";12.5000;16.0000;22
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBF*E";"GRES SIO CHAM. FINA PRBF*E 12,5kg";8.3000;96.0000;5.4800;"KG";12.5000;16.0000;22
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBM*E";"GRES SIO CHAM. MEDIA PRBM*E 12,5kg";7.9600;0.0;7.9600;"BLOQUE";12.5000;16.0000;1270
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBM*E";"GRES SIO CHAM. MEDIA PRBM*E 12,5kg";7.9600;9.0000;6.4500;"BLOQUE";12.5000;16.0000;1270
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBM*E";"GRES SIO CHAM. MEDIA PRBM*E 12,5kg";7.9600;40.0000;5.7300;"BLOQUE";12.5000;16.0000;1270
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRBM*E";"GRES SIO CHAM. MEDIA PRBM*E 12,5kg";7.9600;96.0000;5.0200;"BLOQUE";12.5000;16.0000;1270
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLG*E";"GRES SIO CH. GRUESA PRLG*E 12,5kg";6.7900;0.0;6.7900;"KG";12.5000;16.0000;24
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLG*E";"GRES SIO CH. GRUESA PRLG*E 12,5kg";6.7900;9.0000;5.9900;"KG";12.5000;16.0000;24
